date,hour,price
2020-10-23,7,31.08
2020-10-24,7,1.71
2020-10-25,7,45.8
2020-10-26,7,45.72
2020-10-27,7,44.73
2020-10-28,7,43.35
2020-10-29,7,36.23
2020-10-30,7,34.66
2020-10-31,7,6.56
2020-11-01,7,34.06
2020-11-02,7,43.01
2020-11-03,7,46.64
2020-11-04,7,44.45
2020-11-05,7,47.73
2020-11-06,7,32.19
2020-11-07,7,33.59
2020-11-08,7,48.88
2020-11-09,7,50.23
2020-11-10,7,49.22
2020-11-11,7,45.95
2020-11-12,7,46.48
2020-11-13,7,37.69
2020-11-14,7,4.28
2020-11-15,7,44.02
2020-11-16,7,44.64
2020-11-17,7,46.07
2020-11-18,7,46.92
2020-11-19,7,48.96
2020-11-20,7,33.03
2020-11-21,7,28.06
2020-11-22,7,56.22
2020-11-23,7,49.95
2020-11-24,7,53.05
2020-11-25,7,59.93
2020-11-26,7,75.8
2020-11-27,7,45.04
2020-11-28,7,40.6
2020-11-29,7,70.42
2020-11-30,7,56.99
2020-12-01,7,83.67
2020-12-02,7,63.28
2020-12-03,7,60.98
2020-12-04,7,48.68
2020-12-05,7,37.84
2020-12-06,7,58.26
2020-12-07,7,68.08
2020-12-08,7,69
2020-12-09,7,72.93
2020-12-10,7,57.91
2020-12-11,7,38.19
2020-12-12,7,37.8
2020-12-13,7,58.72
2020-12-14,7,54.94
2020-12-15,7,64.26
2020-12-16,7,67.84
2020-12-17,7,59.9
2020-12-18,7,38.1
2020-12-19,7,41.84
2020-12-20,7,57.99
2020-12-21,7,57
2020-12-22,7,46.72
2020-12-23,7,34.47
2020-12-24,7,15.07
2020-12-25,7,21.8
2020-12-26,7,27.07
2020-12-27,7,45.27
2020-12-28,7,49.19
2020-12-29,7,47.75
2020-12-30,7,41.26
2020-12-31,7,40.09
2021-01-01,7,44.96
2021-01-02,7,34.07
2021-01-03,7,55.18
2021-01-04,7,57.77
2021-01-05,7,50.3
2021-01-06,7,71.09
2021-01-07,7,81.07
2021-01-08,7,54.25
2021-01-09,7,46.31
2021-01-10,7,69.71
2021-01-11,7,64.01
2021-01-12,7,69.91
2021-01-13,7,69.91
2021-01-14,7,77.94
2021-01-15,7,51.85
2021-01-16,7,48.09
2021-01-17,7,80.22
2021-01-18,7,80
2021-01-19,7,70.95
2021-01-20,7,68.9
2021-01-21,7,56.01
2021-01-22,7,45.88
2021-01-23,7,41.97
2021-01-24,7,70
2021-01-25,7,69.05
2021-01-26,7,62.43
2021-01-27,7,63.43
2021-01-28,7,64.46
2021-01-29,7,43.35
2021-01-30,7,41.29
2021-01-31,7,63.39
2021-02-01,7,62.99
2021-02-02,7,55.91
2021-02-03,7,57.15
2021-02-04,7,58.65
2021-02-05,7,38.06
2021-02-06,7,0.5
2021-02-07,7,0.5
2021-02-08,7,74.72
2021-02-09,7,76.38
2021-02-10,7,103.95
2021-02-11,7,75.2
2021-02-12,7,49.04
2021-02-13,7,44
2021-02-14,7,62.69
2021-02-15,7,64.99
2021-02-16,7,61.9
2021-02-17,7,60.16
2021-02-18,7,58.31
2021-02-19,7,37.01
2021-02-20,7,29.01
2021-02-21,7,57.85
2021-02-22,7,56.95
2021-02-23,7,55.96
2021-02-24,7,54.44
2021-02-25,7,60.54
2021-02-26,7,48.69
2021-02-27,7,41
2021-02-28,7,65.09
2021-03-01,7,66.07
2021-03-02,7,67.04
2021-03-03,7,62.01
2021-03-04,7,64.85
2021-03-05,7,46.48
2021-03-06,7,44.39
2021-03-07,7,79.27
2021-03-08,7,73.4
2021-03-09,7,69.9
2021-03-10,7,56.13
2021-03-11,7,55.9
2021-03-12,7,55.26
2021-03-13,7,35
2021-03-14,7,62.47
2021-03-15,7,66.29
2021-03-16,7,63.21
2021-03-17,7,79.15
2021-03-18,7,71.55
2021-03-19,7,56.72
2021-03-20,7,40.96
2021-03-21,7,73
2021-03-22,7,74.37
2021-03-23,7,69.1
2021-03-24,7,74.97
2021-03-25,7,65.81
2021-03-26,7,37.94
2021-03-27,7,37.57
2021-03-28,7,67.25
2021-03-29,7,78.22
2021-03-30,7,75.11
2021-03-31,7,70.97
2021-04-01,7,60.24
2021-04-02,7,42.01
2021-04-03,7,38.43
2021-04-04,7,-2.84
2021-04-05,7,65.92
2021-04-06,7,81.91
2021-04-07,7,82.05
2021-04-08,7,70.47
2021-04-09,7,59.62
2021-04-10,7,51.05
2021-04-11,7,85.72
2021-04-12,7,89.9
2021-04-13,7,118.52
2021-04-14,7,105.05
2021-04-15,7,86.09
2021-04-16,7,65.96
2021-04-17,7,62.62
2021-04-18,7,98.66
2021-04-19,7,99.05
2021-04-20,7,87.61
2021-04-21,7,82.57
2021-04-22,7,83.73
2021-04-23,7,57.51
2021-04-24,7,43.8
2021-04-25,7,81.96
2021-04-26,7,82.94
2021-04-27,7,81.48
2021-04-28,7,79.9
2021-04-29,7,80.91
2021-04-30,7,53.94
2021-05-01,7,49.39
2021-05-02,7,86.42
2021-05-03,7,50.53
2021-05-04,7,66.67
2021-05-05,7,72.38
2021-05-06,7,91.07
2021-05-07,7,56.01
2021-05-08,7,0.08
2021-05-09,7,69.99
2021-05-10,7,85.99
2021-05-11,7,79.37
2021-05-12,7,62.87
2021-05-13,7,80
2021-05-14,7,60.75
2021-05-15,7,25.25
2021-05-16,7,93.01
2021-05-17,7,87.98
2021-05-18,7,97
2021-05-19,7,90.23
2021-05-20,7,65
2021-05-21,7,-0.07
2021-05-22,7,14.97
2021-05-23,7,26.97
2021-05-24,7,81.98
2021-05-25,7,84.59
2021-05-26,7,85.21
2021-05-27,7,93.01
2021-05-28,7,64.91
2021-05-29,7,44.43
2021-05-30,7,85.98
2021-05-31,7,85.79
2021-06-01,7,81.6
2021-06-02,7,63.54
2021-06-03,7,82.99
2021-06-04,7,59.07
2021-06-05,7,51.44
2021-06-06,7,85.94
2021-06-07,7,90.03
2021-06-08,7,86.44
2021-06-09,7,89.27
2021-06-10,7,96.49
2021-06-11,7,64.61
2021-06-12,7,10
2021-06-13,7,95.36
2021-06-14,7,93.55
2021-06-15,7,99.29
2021-06-16,7,94.08
2021-06-17,7,97.05
2021-06-18,7,73.5
2021-06-19,7,53.41
2021-06-20,7,88.94
2021-06-21,7,93.76
2021-06-22,7,108.85
2021-06-23,7,103.86
2021-06-24,7,100.23
2021-06-25,7,81.27
2021-06-26,7,65.03
2021-06-27,7,103.18
2021-06-28,7,103.48
2021-06-29,7,101.8
2021-06-30,7,95.95
2021-07-01,7,111.59
2021-07-02,7,81.45
2021-07-03,7,75.42
2021-07-04,7,101.93
2021-07-05,7,96.59
2021-07-06,7,104.78
2021-07-07,7,119.41
2021-07-08,7,104.49
2021-07-09,7,80.02
2021-07-10,7,70.02
2021-07-11,7,105.62
2021-07-12,7,103.99
2021-07-13,7,103.05
2021-07-14,7,100.21
2021-07-15,7,101.64
2021-07-16,7,70.08
2021-07-17,7,54.05
2021-07-18,7,99.99
2021-07-19,7,114.85
2021-07-20,7,106.56
2021-07-21,7,103.77
2021-07-22,7,105.63
2021-07-23,7,75.86
2021-07-24,7,49.15
2021-07-25,7,99.56
2021-07-26,7,99.88
2021-07-27,7,105.91
2021-07-28,7,71.98
2021-07-29,7,81.28
2021-07-30,7,40.57
2021-07-31,7,53.47
2021-08-01,7,89.92
2021-08-02,7,126.9
2021-08-03,7,107.02
2021-08-04,7,123.53
2021-08-05,7,79.96
2021-08-06,7,57.63
2021-08-07,7,-1.78
2021-08-08,7,82.39
2021-08-09,7,105.23
2021-08-10,7,132.31
2021-08-11,7,120
2021-08-12,7,123.81
2021-08-13,7,73.51
2021-08-14,7,59.06
2021-08-15,7,100.06
2021-08-16,7,73.49
2021-08-17,7,95.97
2021-08-18,7,99.03
2021-08-19,7,118.22
2021-08-20,7,93.11
2021-08-21,7,69.36
2021-08-22,7,111.29
2021-08-23,7,106.96
2021-08-24,7,107.28
2021-08-25,7,112
2021-08-26,7,113
2021-08-27,7,85
2021-08-28,7,74.08
2021-08-29,7,125.99
2021-08-30,7,133.98
2021-08-31,7,135.12
2021-09-01,7,150
2021-09-02,7,136
2021-09-03,7,120.98
2021-09-04,7,92.88
2021-09-05,7,164.85
2021-09-06,7,160.87
2021-09-07,7,151.16
2021-09-08,7,148.05
2021-09-09,7,158.07
2021-09-10,7,136.12
2021-09-11,7,101.34
2021-09-12,7,160.93
2021-09-13,7,166.24
2021-09-14,7,180.24
2021-09-15,7,194
2021-09-16,7,181.97
2021-09-17,7,149.09
2021-09-18,7,77.69
2021-09-19,7,179.52
2021-09-20,7,188.95
2021-09-21,7,200
2021-09-22,7,161.98
2021-09-23,7,173.54
2021-09-24,7,122.92
2021-09-25,7,113.09
2021-09-26,7,184.73
2021-09-27,7,190.21
2021-09-28,7,194.93
2021-09-29,7,170.84
2021-09-30,7,170.77
2021-10-01,7,156.18
2021-10-02,7,7.59
2021-10-03,7,217.1
2021-10-04,7,217.61
2021-10-05,7,220
2021-10-06,7,356.09
2021-10-07,7,269.4
2021-10-08,7,174.63
2021-10-09,7,163.99
2021-10-10,7,252.46
2021-10-11,7,226.86
2021-10-12,7,229.3
2021-10-13,7,235.05
2021-10-14,7,235.1
2021-10-15,7,184.38
2021-10-16,7,180
2021-10-17,7,258.13
2021-10-18,7,215.9
2021-10-19,7,199.92
2021-10-20,7,141.61
2021-10-21,7,200.01
2021-10-22,7,139.09
2021-10-23,7,148.95
2021-10-24,7,228.42
2021-10-25,7,235.71
2021-10-26,7,238.81
2021-10-27,7,237.03
2021-10-28,7,187.07
2021-10-29,7,107.06
2021-10-30,7,100.01
2021-10-31,7,110
2021-11-01,7,216.83
2021-11-02,7,204.37
2021-11-03,7,210.8
2021-11-04,7,199.92
2021-11-05,7,168.39
2021-11-06,7,136.03
2021-11-07,7,226.81
2021-11-08,7,225.14
2021-11-09,7,204.98
2021-11-10,7,214
2021-11-11,7,216.11
2021-11-12,7,155.31
2021-11-13,7,164.93
2021-11-14,7,245.35
2021-11-15,7,277.71
2021-11-16,7,227.99
2021-11-17,7,244.96
2021-11-18,7,240.39
2021-11-19,7,173.9
2021-11-20,7,213.73
2021-11-21,7,289.56
2021-11-22,7,305.71
2021-11-23,7,305.71
2021-11-24,7,331.17
2021-11-25,7,299.94
2021-11-26,7,210.05
2021-11-27,7,184.77
2021-11-28,7,309.85
2021-11-29,7,220.07
2021-11-30,7,286.55
2021-12-01,7,286.55
2021-12-02,7,289.26
2021-12-03,7,205
2021-12-04,7,190.03
2021-12-05,7,348.1
2021-12-06,7,289.18
2021-12-07,7,240.7
2021-12-08,7,308.2
2021-12-09,7,282.83
2021-12-10,7,243.9
2021-12-11,7,153.73
2021-12-12,7,322.27
2021-12-13,7,345.9
2021-12-14,7,350.97
2021-12-15,7,397.61
2021-12-16,7,391
2021-12-17,7,299.73
2021-12-18,7,255.09
2021-12-19,7,397.33
2021-12-20,7,471.02
2021-12-21,7,506.09
2021-12-22,7,446.71
2021-12-23,7,204.63
2021-12-24,7,149.54
2021-12-25,7,162.5
2021-12-26,7,140.85
2021-12-27,7,141.48
2021-12-28,7,188
2021-12-29,7,110.07
2021-12-30,7,87.03
2021-12-31,7,43.26
2022-01-01,7,41.8
2022-01-02,7,89.19
2022-01-03,7,182.64
2022-01-04,7,134.45
2022-01-05,7,228.25
2022-01-06,7,170.53
2022-01-07,7,182.91
2022-01-08,7,140.54
2022-01-09,7,299.95
2022-01-10,7,293.52
2022-01-11,7,273.18
2022-01-12,7,220.82
2022-01-13,7,210.05
2022-01-14,7,207.11
2022-01-15,7,191.9
2022-01-16,7,177.06
2022-01-17,7,273.78
2022-01-18,7,239.96
2022-01-19,7,230.1
2022-01-20,7,218.53
2022-01-21,7,163.86
2022-01-22,7,176.33
2022-01-23,7,265
2022-01-24,7,354.18
2022-01-25,7,297.92
2022-01-26,7,215
2022-01-27,7,220.02
2022-01-28,7,220.1
2022-01-29,7,92.68
2022-01-30,7,240
2022-01-31,7,242.7
2022-02-01,7,204.75
2022-02-02,7,215.2
2022-02-03,7,223.91
2022-02-04,7,133.22
2022-02-05,7,123.87
2022-02-06,7,218.98
2022-02-07,7,168.05
2022-02-08,7,195.99
2022-02-09,7,233.46
2022-02-10,7,223.6
2022-02-11,7,175.43
2022-02-12,7,138.05
2022-02-13,7,225
2022-02-14,7,234.06
2022-02-15,7,203.99
2022-02-16,7,188.9
2022-02-17,7,185.05
2022-02-18,7,89.91
2022-02-19,7,80.08
2022-02-20,7,145
2022-02-21,7,188.95
2022-02-22,7,171.97
2022-02-23,7,191.7
2022-02-24,7,182.06
2022-02-25,7,263.46
2022-02-26,7,191.54
2022-02-27,7,322.9
2022-02-28,7,289.87
2022-03-01,7,329.07
2022-03-02,7,405
2022-03-03,7,410
2022-03-04,7,378.1
2022-03-05,7,345.06
2022-03-06,7,512.36
2022-03-07,7,690
2022-03-08,7,579.45
2022-03-09,7,436.06
2022-03-10,7,369.95
2022-03-11,7,205.9
2022-03-12,7,220.06
2022-03-13,7,336.66
2022-03-14,7,339.57
2022-03-15,7,317.7
2022-03-16,7,284.91
2022-03-17,7,284.91
2022-03-18,7,204.14
2022-03-19,7,72.24
2022-03-20,7,288
2022-03-21,7,287.34
2022-03-22,7,299.25
2022-03-23,7,305.07
2022-03-24,7,333.86
2022-03-25,7,196.06
2022-03-26,7,214.03
2022-03-27,7,319.17
2022-03-28,7,301.27
2022-03-29,7,314.77
2022-03-30,7,309.47
2022-03-31,7,251.72
2022-04-01,7,195.09
2022-04-02,7,207.72
2022-04-03,7,429.43
2022-04-04,7,261.86
2022-04-05,7,224.99
2022-04-06,7,185.34
2022-04-07,7,183.13
2022-04-08,7,129.85
2022-04-09,7,64.44
2022-04-10,7,299.93
2022-04-11,7,268.78
2022-04-12,7,268.1
2022-04-13,7,272.33
2022-04-14,7,220.91
2022-04-15,7,191.12
2022-04-16,7,144.01
2022-04-17,7,105
2022-04-18,7,291.43
2022-04-19,7,249.92
2022-04-20,7,256.02
2022-04-21,7,239.95
2022-04-22,7,145.03
2022-04-23,7,133.79
2022-04-24,7,261.87
2022-04-25,7,289.64
2022-04-26,7,268.03
2022-04-27,7,283.37
2022-04-28,7,280.06
2022-04-29,7,206.59
2022-04-30,7,194.95
2022-05-01,7,270
2022-05-02,7,255.96
2022-05-03,7,296.9
2022-05-04,7,275.06
2022-05-05,7,274.92
2022-05-06,7,216.28
2022-05-07,7,185.93
2022-05-08,7,256.23
2022-05-09,7,237.95
2022-05-10,7,233.22
2022-05-11,7,230.56
2022-05-12,7,242.74
2022-05-13,7,194.3
2022-05-14,7,158.57
2022-05-15,7,248.08
2022-05-16,7,264.89
2022-05-17,7,247.6
2022-05-18,7,250.04
2022-05-19,7,263.32
2022-05-20,7,130.43
2022-05-21,7,166.88
2022-05-22,7,224.96
2022-05-23,7,210.29
2022-05-24,7,230
2022-05-25,7,119.71
2022-05-26,7,170.01
2022-05-27,7,8.62
2022-05-28,7,138.37
2022-05-29,7,257.95
2022-05-30,7,247.77
2022-05-31,7,249.68
2022-06-01,7,223.1
2022-06-02,7,225.11
2022-06-03,7,169.86
2022-06-04,7,133.65
2022-06-05,7,100
2022-06-06,7,216.93
2022-06-07,7,213.93
2022-06-08,7,216.44
2022-06-09,7,213.76
2022-06-10,7,153.91
2022-06-11,7,110.26
2022-06-12,7,210.98
2022-06-13,7,227.88
2022-06-14,7,246.95
2022-06-15,7,253.75
2022-06-16,7,323.31
2022-06-17,7,200.03
2022-06-18,7,103.54
2022-06-19,7,366.31
2022-06-20,7,338.9
2022-06-21,7,425.77
2022-06-22,7,364.45
2022-06-23,7,335.17
2022-06-24,7,261.09
2022-06-25,7,198.15
2022-06-26,7,357.94
2022-06-27,7,381.19
2022-06-28,7,350.85
2022-06-29,7,369.89
2022-06-30,7,378.85
2022-07-01,7,244.56
2022-07-02,7,192.31
2022-07-03,7,376
2022-07-04,7,412.59
2022-07-05,7,413.89
2022-07-06,7,367.92
2022-07-07,7,413.13
2022-07-08,7,234.24
2022-07-09,7,53.27
2022-07-10,7,415.08
2022-07-11,7,453.66
2022-07-12,7,435
2022-07-13,7,433.31
2022-07-14,7,429.92
2022-07-15,7,285.06
2022-07-16,7,206.2
2022-07-17,7,424.94
2022-07-18,7,484.43
2022-07-19,7,459.91
2022-07-20,7,503.91
2022-07-21,7,456.89
2022-07-22,7,333.12
2022-07-23,7,260.93
2022-07-24,7,410.14
2022-07-25,7,479.93
2022-07-26,7,502.37
2022-07-27,7,555
2022-07-28,7,516.92
2022-07-29,7,423.02
2022-07-30,7,264.8
2022-07-31,7,467.91
2022-08-01,7,479.9
2022-08-02,7,459.9
2022-08-03,7,480.1
2022-08-04,7,468
2022-08-05,7,315.03
2022-08-06,7,206.29
2022-08-07,7,419.99
2022-08-08,7,414.98
2022-08-09,7,389.96
2022-08-10,7,420.04
2022-08-11,7,513.31
2022-08-12,7,388.74
2022-08-13,7,350.05
2022-08-14,7,426.77
2022-08-15,7,517.99
2022-08-16,7,597.18
2022-08-17,7,598.9
2022-08-18,7,571.22
2022-08-19,7,475.03
2022-08-20,7,348.35
2022-08-21,7,599.9
2022-08-22,7,668.21
2022-08-23,7,683.25
2022-08-24,7,668.24
2022-08-25,7,769.23
2022-08-26,7,636
2022-08-27,7,441.91
2022-08-28,7,769.92
2022-08-29,7,778.06
2022-08-30,7,744.95
2022-08-31,7,674.9
2022-09-01,7,566.1
2022-09-02,7,370.08
2022-09-03,7,226.39
2022-09-04,7,506.5
2022-09-05,7,563.15
2022-09-06,7,519.9
2022-09-07,7,520
2022-09-08,7,440.92
2022-09-09,7,411.07
2022-09-10,7,385.01
2022-09-11,7,502.42
2022-09-12,7,466.26
2022-09-13,7,505.69
2022-09-14,7,474.14
2022-09-15,7,467.77
2022-09-16,7,365.09
2022-09-17,7,140.11
2022-09-18,7,410.07
2022-09-19,7,433
2022-09-20,7,534.75
2022-09-21,7,536.03
2022-09-22,7,455.29
2022-09-23,7,366.03
2022-09-24,7,239.9
2022-09-25,7,407.61
2022-09-26,7,426.87
2022-09-27,7,472.63
2022-09-28,7,569.93
2022-09-29,7,524
2022-09-30,7,238.27
2022-10-01,7,101.97
2022-10-02,7,319.95
2022-10-03,7,427.5
2022-10-04,7,259.99
2022-10-05,7,222.99
2022-10-06,7,270.7
2022-10-07,7,214.96
2022-10-08,7,195.68
2022-10-09,7,227.26
2022-10-10,7,299.91
2019-01-01,8,1.53
2019-01-02,8,49.89
2019-01-03,8,68.36
2019-01-04,8,59.84
2019-01-05,8,49.06
2019-01-06,8,51.11
2019-01-07,8,74.15
2019-01-08,8,64.95
2019-01-09,8,64.98
2019-01-10,8,81.17
2019-01-11,8,64.1
2019-01-12,8,44.42
2019-01-13,8,29.68
2019-01-14,8,54.28
2019-01-15,8,60.03
2019-01-16,8,59.91
2019-01-17,8,57.91
2019-01-18,8,76.86
2019-01-19,8,64.88
2019-01-20,8,54.3
2019-01-21,8,88.06
2019-01-22,8,81.09
2019-01-23,8,92.15
2019-01-24,8,113.07
2019-01-25,8,97
2019-01-26,8,53.01
2019-01-27,8,49.56
2019-01-28,8,66.04
2019-01-29,8,72.96
2019-01-30,8,68.17
2019-01-31,8,78.49
2019-02-01,8,60
2019-02-02,8,51.47
2019-02-03,8,43.8
2019-02-04,8,60.44
2019-02-05,8,63.97
2019-02-06,8,59.59
2019-02-07,8,56.02
2019-02-08,8,57.96
2019-02-09,8,54.96
2019-02-10,8,21.29
2019-02-11,8,52.56
2019-02-12,8,57.95
2019-02-13,8,55
2019-02-14,8,63.67
2019-02-15,8,61.73
2019-02-16,8,46.66
2019-02-17,8,40
2019-02-18,8,56.01
2019-02-19,8,50.97
2019-02-20,8,54.71
2019-02-21,8,51.94
2019-02-22,8,57.95
2019-02-23,8,43.57
2019-02-24,8,39.11
2019-02-25,8,55.59
2019-02-26,8,51.88
2019-02-27,8,54.19
2019-02-28,8,48.56
2019-03-01,8,49.99
2019-03-02,8,49.99
2019-03-03,8,11.73
2019-03-04,8,34.66
2019-03-05,8,43.72
2019-03-06,8,47.61
2019-03-07,8,40
2019-03-08,8,37.48
2019-03-09,8,28.98
2019-03-10,8,26.24
2019-03-11,8,48.06
2019-03-12,8,51.37
2019-03-13,8,40.93
2019-03-14,8,42.96
2019-03-15,8,42.68
2019-03-16,8,27.98
2019-03-17,8,-3.06
2019-03-18,8,45.96
2019-03-19,8,54.38
2019-03-20,8,43.85
2019-03-21,8,44.97
2019-03-22,8,49.2
2019-03-23,8,38.43
2019-03-24,8,36.6
2019-03-25,8,39.87
2019-03-26,8,42.75
2019-03-27,8,47.04
2019-03-28,8,48.84
2019-03-29,8,47.62
2019-03-30,8,34.94
2019-03-31,8,33.07
2019-04-01,8,53.56
2019-04-02,8,43.53
2019-04-03,8,52.42
2019-04-04,8,59.86
2019-04-05,8,58.67
2019-04-06,8,44.06
2019-04-07,8,40.51
2019-04-08,8,60
2019-04-09,8,55.32
2019-04-10,8,58.02
2019-04-11,8,59.24
2019-04-12,8,60.08
2019-04-13,8,47.28
2019-04-14,8,40.36
2019-04-15,8,60.33
2019-04-16,8,52.23
2019-04-17,8,52.23
2019-04-18,8,55.58
2019-04-19,8,44.37
2019-04-20,8,37.34
2019-04-21,8,34
2019-04-22,8,17
2019-04-23,8,39.66
2019-04-24,8,43.97
2019-04-25,8,46.31
2019-04-26,8,56.38
2019-04-27,8,37.22
2019-04-28,8,32.05
2019-04-29,8,56.71
2019-04-30,8,60
2019-05-01,8,29.04
2019-05-02,8,47.18
2019-05-03,8,50.1
2019-05-04,8,45
2019-05-05,8,30.7
2019-05-06,8,48.84
2019-05-07,8,63.9
2019-05-08,8,49.02
2019-05-09,8,54.66
2019-05-10,8,56.17
2019-05-11,8,42.17
2019-05-12,8,28.12
2019-05-13,8,53.01
2019-05-14,8,55.53
2019-05-15,8,55.07
2019-05-16,8,49.3
2019-05-17,8,51.13
2019-05-18,8,38.99
2019-05-19,8,35.07
2019-05-20,8,63.22
2019-05-21,8,57.61
2019-05-22,8,50.35
2019-05-23,8,47.06
2019-05-24,8,50.95
2019-05-25,8,37.7
2019-05-26,8,24.58
2019-05-27,8,43.35
2019-05-28,8,58.76
2019-05-29,8,50.32
2019-05-30,8,11.66
2019-05-31,8,41.49
2019-06-01,8,29.61
2019-06-02,8,25.22
2019-06-03,8,45.02
2019-06-04,8,54.3
2019-06-05,8,44.99
2019-06-06,8,42.91
2019-06-07,8,66.98
2019-06-08,8,26.09
2019-06-09,8,15.8
2019-06-10,8,33.54
2019-06-11,8,52.33
2019-06-12,8,60.9
2019-06-13,8,44.49
2019-06-14,8,59.61
2019-06-15,8,33
2019-06-16,8,28.35
2019-06-17,8,47.1
2019-06-18,8,49.75
2019-06-19,8,55.3
2019-06-20,8,39.62
2019-06-21,8,47.09
2019-06-22,8,34.85
2019-06-23,8,25.2
2019-06-24,8,42.78
2019-06-25,8,49.18
2019-06-26,8,60.08
2019-06-27,8,42.1
2019-06-28,8,59.6
2019-06-29,8,30.15
2019-06-30,8,19.74
2019-07-01,8,52.85
2019-07-02,8,36.1
2019-07-03,8,46.95
2019-07-04,8,39.72
2019-07-05,8,45.92
2019-07-06,8,31.05
2019-07-07,8,24.19
2019-07-08,8,39.99
2019-07-09,8,44.06
2019-07-10,8,48.8
2019-07-11,8,51.94
2019-07-12,8,58.4
2019-07-13,8,38.46
2019-07-14,8,35.46
2019-07-15,8,50.06
2019-07-16,8,49.14
2019-07-17,8,54.8
2019-07-18,8,48.96
2019-07-19,8,52.48
2019-07-20,8,36.79
2019-07-21,8,31.02
2019-07-22,8,48
2019-07-23,8,50.98
2019-07-24,8,57.35
2019-07-25,8,55.31
2019-07-26,8,54.18
2019-07-27,8,37.42
2019-07-28,8,30.05
2019-07-29,8,60.08
2019-07-30,8,52.88
2019-07-31,8,61.94
2019-08-01,8,48
2019-08-02,8,50
2019-08-03,8,37.72
2019-08-04,8,31.91
2019-08-05,8,57.94
2019-08-06,8,45
2019-08-07,8,45.07
2019-08-08,8,39.98
2019-08-09,8,49.9
2019-08-10,8,29.69
2019-08-11,8,12.78
2019-08-12,8,41.16
2019-08-13,8,49.97
2019-08-14,8,44.38
2019-08-15,8,34.68
2019-08-16,8,43.93
2019-08-17,8,25.13
2019-08-18,8,29.04
2019-08-19,8,41.87
2019-08-20,8,48.31
2019-08-21,8,56.11
2019-08-22,8,40.64
2019-08-23,8,41
2019-08-24,8,36.29
2019-08-25,8,29.07
2019-08-26,8,61.99
2019-08-27,8,53.69
2019-08-28,8,66.73
2019-08-29,8,58.92
2019-08-30,8,50.8
2019-08-31,8,32.35
2019-09-01,8,26.84
2019-09-02,8,49.55
2019-09-03,8,41.03
2019-09-04,8,45.29
2019-09-05,8,40.63
2019-09-06,8,39.07
2019-09-07,8,36.53
2019-09-08,8,35
2019-09-09,8,66.41
2019-09-10,8,45.93
2019-09-11,8,43.25
2019-09-12,8,55
2019-09-13,8,45.72
2019-09-14,8,41.95
2019-09-15,8,28.08
2019-09-16,8,59.69
2019-09-17,8,52.03
2019-09-18,8,51.22
2019-09-19,8,54
2019-09-20,8,60.73
2019-09-21,8,43.4
2019-09-22,8,26
2019-09-23,8,50
2019-09-24,8,65.19
2019-09-25,8,62.08
2019-09-26,8,51.51
2019-09-27,8,50.31
2019-09-28,8,33.2
2019-09-29,8,22.73
2019-09-30,8,46.92
2019-10-01,8,51.06
2019-10-02,8,52.66
2019-10-03,8,50.01
2019-10-04,8,50.06
2019-10-05,8,37.03
2019-10-06,8,28.33
2019-10-07,8,59.86
2019-10-08,8,47.92
2019-10-09,8,46.66
2019-10-10,8,47.8
2019-10-11,8,41.4
2019-10-12,8,26.56
2019-10-13,8,27.85
2019-10-14,8,50.24
2019-10-15,8,55.21
2019-10-16,8,51.3
2019-10-17,8,54.42
2019-10-18,8,51.46
2019-10-19,8,35.01
2019-10-20,8,31.74
2019-10-21,8,52.43
2019-10-22,8,61.3
2019-10-23,8,59.77
2019-10-24,8,54.11
2019-10-25,8,51.62
2019-10-26,8,44.1
2019-10-27,8,31.02
2019-10-28,8,48.57
2019-10-29,8,55.81
2019-10-30,8,57.6
2019-10-31,8,50.1
2019-11-01,8,35.17
2019-11-02,8,28.26
2019-11-03,8,24.2
2019-11-04,8,45.35
2019-11-05,8,47.97
2019-11-06,8,57.77
2019-11-07,8,51.29
2019-11-08,8,54.32
2019-11-09,8,42.02
2019-11-10,8,37.52
2019-11-11,8,51
2019-11-12,8,55.68
2019-11-13,8,60.12
2019-11-14,8,54.31
2019-11-15,8,49.64
2019-11-16,8,42.47
2019-11-17,8,36.85
2019-11-18,8,53.98
2019-11-19,8,54.63
2019-11-20,8,68.9
2019-11-21,8,58.4
2019-11-22,8,52.94
2019-11-23,8,34.79
2019-11-24,8,32.42
2019-11-25,8,58.37
2019-11-26,8,54.79
2019-11-27,8,50.54
2019-11-28,8,51
2019-11-29,8,48.96
2019-11-30,8,42.29
2019-12-01,8,38.74
2019-12-02,8,55.96
2019-12-03,8,55.96
2019-12-04,8,55.96
2019-12-05,8,50.97
2019-12-06,8,35.08
2019-12-07,8,35.05
2019-12-08,8,50.95
2019-12-09,8,56.38
2019-12-10,8,53.93
2019-12-11,8,61.6
2019-12-12,8,50.03
2019-12-13,8,41.91
2019-12-14,8,32.51
2019-12-15,8,50.67
2019-12-16,8,49.5
2019-12-17,8,49.93
2019-12-18,8,42.95
2019-12-19,8,35.73
2019-12-20,8,33
2019-12-21,8,28.07
2019-12-22,8,35.34
2019-12-23,8,25.94
2019-12-24,8,24.56
2019-12-25,8,29.58
2019-12-26,8,38.55
2019-12-27,8,34.61
2019-12-28,8,27.52
2019-12-29,8,35.31
2019-12-30,8,37.62
2019-12-31,8,30.65
2020-01-01,8,44.89
2020-01-02,8,43.1
2020-01-03,8,24.52
2020-01-04,8,32.09
